notes,Year,Year Code,age_label,age,sex,Sex Code,deaths,population,crude_rate,qx
NA,2001,2001,1 year,1,Male,M,1111,1972806,56.3,5.631572491162334e-4
NA,2001,2001,2 years,2,Female,F,556,1857181,29.9,2.993784666114934e-4
NA,2001,2001,2 years,2,Male,M,747,1942915,38.4,3.844738447127126e-4
NA,2001,2001,3 years,3,Female,F,420,1857443,22.6,2.2611730211909598e-4
NA,2001,2001,3 years,3,Male,M,563,1945267,28.9,2.8942042403433567e-4
NA,2001,2001,4 years,4,Female,F,341,1871311,18.2,1.822251886511649e-4
NA,2001,2001,4 years,4,Male,M,478,1956035,24.4,2.443719054106905e-4
NA,2001,2001,5 years,5,Female,F,287,1909212,15,1.5032379850954216e-4
NA,2001,2001,5 years,5,Male,M,383,2000821,19.1,1.914214215064716e-4
NA,2001,2001,6 years,6,Female,F,282,1937940,14.6,1.455153410322301e-4
NA,2001,2001,6 years,6,Male,M,351,2034568,17.3,1.7251819550882547e-4
NA,2001,2001,7 years,7,Female,F,275,1958002,14,1.4044929474025053e-4
NA,2001,2001,7 years,7,Male,M,306,2054047,14.9,1.4897419581927774e-4
NA,2001,2001,8 years,8,Female,F,246,1998184,12.3,1.2311178550123512e-4
NA,2001,2001,8 years,8,Male,M,338,2101358,16.1,1.6084836567591053e-4
NA,2001,2001,9 years,9,Female,F,276,2040960,13.5,1.352304797742239e-4
NA,2001,2001,9 years,9,Male,M,349,2138270,16.3,1.6321605784115197e-4
NA,2001,2001,10 years,10,Female,F,245,2087011,11.7,1.1739276889292869e-4
NA,2001,2001,10 years,10,Male,M,391,2190238,17.9,1.7851941204563156e-4
NA,2001,2001,11 years,11,Female,F,272,2117318,12.8,1.284644063858145e-4
NA,2001,2001,11 years,11,Male,M,409,2227595,18.4,1.8360608638464353e-4
NA,2001,2001,12 years,12,Female,F,301,2040841,14.7,1.4748821686745808e-4
NA,2001,2001,12 years,12,Male,M,435,2143114,20.3,2.029756699830247e-4
NA,2001,2001,13 years,13,Female,F,325,2006423,16.2,1.6197980186630635e-4
NA,2001,2001,13 years,13,Male,M,536,2106768,25.4,2.544181419121612e-4
NA,2001,2001,14 years,14,Female,F,418,1979876,21.1,2.1112433303903882e-4
NA,2001,2001,14 years,14,Male,M,670,2079494,32.2,3.221937644446197e-4
NA,2001,2001,15 years,15,Female,F,499,1987434,25.1,2.510775200585277e-4
NA,2001,2001,15 years,15,Male,M,962,2096444,45.9,4.5887226179187234e-4
NA,2001,2001,16 years,16,Female,F,741,1992853,37.2,3.718287299665354e-4
NA,2001,2001,16 years,16,Male,M,1441,2115451,68.1,6.811786233762918e-4
NA,2001,2001,17 years,17,Female,F,849,1947338,43.6,4.3597978368418837e-4
NA,2001,2001,17 years,17,Male,M,1922,2081398,92.3,9.234178182164104e-4
NA,2001,2001,18 years,18,Female,F,830,1977996,42,4.1961662207608107e-4
NA,2001,2001,18 years,18,Male,M,2547,2124855,119.9,0.001198670026895953
NA,2001,2001,19 years,19,Female,F,870,2003276,43.4,0.00043428863521551697
NA,2001,2001,19 years,19,Male,M,2894,2129239,135.9,0.0013591710465570093
NA,2001,2001,20 years,20,Female,F,900,2034401,44.2,4.4239065946192514e-4
NA,2001,2001,20 years,20,Male,M,2857,2122324,134.6,0.0013461658069173228
NA,2001,2001,21 years,21,Female,F,959,2025446,47.3,4.734759652935699e-4
NA,2001,2001,21 years,21,Male,M,3136,2107865,148.8,0.0014877613129873118
NA,2001,2001,22 years,22,Female,F,839,1916731,43.8,4.3772443811885967e-4
NA,2001,2001,22 years,22,Male,M,2876,2002585,143.6,0.0014361437841589745
NA,2001,2001,23 years,23,Female,F,916,1860062,49.2,4.924567030561346e-4
NA,2001,2001,23 years,23,Male,M,2693,1938492,138.9,0.0013892242010800147
NA,2001,2001,24 years,24,Female,F,886,1840310,48.1,4.81440626850911e-4
NA,2001,2001,24 years,24,Male,M,2635,1909070,138,0.0013802532122970872
NA,2001,2001,25 years,25,Female,F,934,1800155,51.9,5.188442106374173e-4
NA,2001,2001,25 years,25,Male,M,2472,1859564,132.9,0.0013293438677023216
NA,2001,2001,26 years,26,Female,F,938,1858168,50.5,5.04798274429438e-4
NA,2001,2001,26 years,26,Male,M,2635,1909984,138,0.00137959270863002
NA,2001,2001,27 years,27,Female,F,1013,1814890,55.8,5.581605496751869e-4
NA,2001,2001,27 years,27,Male,M,2498,1853810,134.7,0.001347495158619276
NA,2001,2001,28 years,28,Female,F,1098,1867542,58.8,5.879385845137619e-4
NA,2001,2001,28 years,28,Male,M,2665,1898587,140.4,0.0014036754702312826
NA,2001,2001,29 years,29,Female,F,1222,1962358,62.3,6.227202172080731e-4
NA,2001,2001,29 years,29,Male,M,2736,1994289,137.2,0.0013719175104510931
NA,2001,2001,30 years,30,Female,F,1374,2096477,65.5,6.5538520098241e-4
NA,2001,2001,30 years,30,Male,M,3008,2121783,141.8,0.0014176756058465923
NA,2001,2001,31 years,31,Female,F,1372,2128146,64.5,6.44692610375416e-4
NA,2001,2001,31 years,31,Male,M,3066,2174543,141,0.0014099514242762732
NA,2001,2001,32 years,32,Female,F,1556,2026967,76.8,7.67649399324212e-4
NA,2001,2001,32 years,32,Male,M,3015,2055935,146.6,0.0014664860513586276
NA,2001,2001,33 years,33,Female,F,1639,1998254,82,8.202160486104369e-4
NA,2001,2001,33 years,33,Male,M,3240,2016658,160.7,0.0016066184747240235
NA,2001,2001,34 years,34,Female,F,1780,2014086,88.4,8.837755686698582e-4
NA,2001,2001,34 years,34,Male,M,3422,2019326,169.5,0.0016946248401694427
NA,2001,2001,35 years,35,Female,F,2007,2075753,96.7,9.668780437749578e-4
NA,2001,2001,35 years,35,Male,M,3894,2085387,186.7,0.0018672793107466384
NA,2001,2001,36 years,36,Female,F,2341,2225186,105.2,0.0010520468850693829
NA,2001,2001,36 years,36,Male,M,4256,2232492,190.6,0.0019063898101314585
NA,2001,2001,37 years,37,Female,F,2613,2274547,114.9,0.0011488001786729401
NA,2001,2001,37 years,37,Male,M,4859,2260101,215,0.0021499039202230344
NA,2001,2001,38 years,38,Female,F,2971,2277958,130.4,0.0013042382695378932
NA,2001,2001,38 years,38,Male,M,5202,2251371,231.1,0.0023105920792263913
NA,2001,2001,39 years,39,Female,F,3236,2288066,141.4,0.0014142948673683364
NA,2001,2001,39 years,39,Male,M,5516,2265057,243.5,0.002435258803641586
NA,2001,2001,40 years,40,Female,F,3537,2322098,152.3,0.0015231915276616233
NA,2001,2001,40 years,40,Male,M,5970,2284503,261.3,0.0026132598643993903
NA,2001,2001,41 years,41,Female,F,3731,2358452,158.2,0.0015819698683712875
NA,2001,2001,41 years,41,Male,M,6473,2342019,276.4,0.0027638546057909864
NA,2001,2001,42 years,42,Female,F,3970,2276695,174.4,0.0017437557512095384
NA,2001,2001,42 years,42,Male,M,6689,2237740,298.9,0.002989176579942263
NA,2001,2001,43 years,43,Female,F,4420,2281350,193.7,0.001937449317290201
NA,2001,2001,43 years,43,Male,M,7441,2242083,331.9,0.003318788822715305
NA,2001,2001,44 years,44,Female,F,4684,2262324,207,0.002070437302526075
NA,2001,2001,44 years,44,Male,M,7864,2208570,356.1,0.0035606750069049203
NA,2001,2001,45 years,45,Female,F,4940,2180011,226.6,0.0022660436117065462
NA,2001,2001,45 years,45,Male,M,8291,2121944,390.7,0.003907266167250408
NA,2001,2001,46 years,46,Female,F,5181,2188271,236.8,0.002367622657339973
NA,2001,2001,46 years,46,Male,M,8840,2143311,412.4,0.004124459772753464
NA,2001,2001,47 years,47,Female,F,5404,2109830,256.1,0.00256134380495111
NA,2001,2001,47 years,47,Male,M,9429,2042517,461.6,0.004616363046182724
NA,2001,2001,48 years,48,Female,F,5514,2046074,269.5,0.0026949171926333067
NA,2001,2001,48 years,48,Male,M,9814,1972847,497.5,0.004974536798849581
NA,2001,2001,49 years,49,Female,F,6078,1981763,306.7,0.0030669661306624457
NA,2001,2001,49 years,49,Male,M,10193,1912415,533,0.005329910087507157
NA,2001,2001,50 years,50,Female,F,6160,1937183,318,0.0031798751073078796
NA,2001,2001,50 years,50,Male,M,10480,1858963,563.8,0.005637551688764112
NA,2001,2001,51 years,51,Female,F,6524,1933991,337.3,0.003373335243028535
NA,2001,2001,51 years,51,Male,M,11034,1862989,592.3,0.0059227402845642135
NA,2001,2001,52 years,52,Female,F,7135,1867556,382.1,0.003820501232627027
NA,2001,2001,52 years,52,Male,M,11402,1786849,638.1,0.006381065215919197
NA,2001,2001,53 years,53,Female,F,7824,1855738,421.6,0.004216112403798381
NA,2001,2001,53 years,53,Male,M,12073,1775276,680.1,0.0068006326903535
NA,2001,2001,54 years,54,Female,F,8457,1946664,434.4,0.004344355266240091
NA,2001,2001,54 years,54,Male,M,13292,1862076,713.8,0.0071382693295010515
NA,2001,2001,55 years,55,Female,F,7411,1464238,506.1,0.0050613356571814145
NA,2001,2001,55 years,55,Male,M,11552,1386854,833,0.008329643927911662
NA,2001,2001,56 years,56,Female,F,7958,1463829,543.6,0.005436427342264704
NA,2001,2001,56 years,56,Male,M,12151,1383009,878.6,0.008785915348345528
NA,2001,2001,57 years,57,Female,F,8815,1447922,608.8,0.00608803512896413
NA,2001,2001,57 years,57,Male,M,13207,1357485,972.9,0.009729020946824459
NA,2001,2001,58 years,58,Female,F,9815,1500388,654.2,0.00654164122880215
NA,2001,2001,58 years,58,Male,M,14710,1399744,1050.9,0.010509064514654108
NA,2001,2001,59 years,59,Female,F,9723,1333019,729.4,0.007293969553322195
NA,2001,2001,59 years,59,Male,M,14181,1232487,1150.6,0.0115060037144408
NA,2001,2001,60 years,60,Female,F,9811,1241416,790.3,0.007903071975872714
NA,2001,2001,60 years,60,Male,M,14542,1138884,1276.9,0.012768640177577348
NA,2001,2001,61 years,61,Female,F,10330,1213556,851.2,0.008512174139471107
NA,2001,2001,61 years,61,Male,M,14909,1110151,1343,0.013429704607751558
NA,2001,2001,62 years,62,Female,F,11082,1156768,958,0.009580140529475227
NA,2001,2001,62 years,62,Male,M,15801,1056502,1495.6,0.014955958436425108
NA,2001,2001,63 years,63,Female,F,11904,1141614,1042.7,0.01042734234163211
NA,2001,2001,63 years,63,Male,M,16672,1030410,1618,0.016179967197523317
NA,2001,2001,64 years,64,Female,F,12332,1080816,1141,0.011409897706917737
NA,2001,2001,64 years,64,Male,M,17233,966203,1783.6,0.01783579641131315
NA,2001,2001,65 years,65,Female,F,13193,1068644,1234.6,0.012345551933104009
NA,2001,2001,65 years,65,Male,M,18366,943626,1946.3,0.019463219538249265
NA,2001,2001,66 years,66,Female,F,14295,1075042,1329.7,0.013297154901854997
NA,2001,2001,66 years,66,Male,M,19340,938399,2061,0.020609570129550437
NA,2001,2001,67 years,67,Female,F,14971,993065,1507.6,0.015075548931842327
NA,2001,2001,67 years,67,Male,M,19994,857420,2331.9,0.023318793590072544
NA,2001,2001,68 years,68,Female,F,16051,1001409,1602.8,0.01602841596190967
NA,2001,2001,68 years,68,Male,M,21299,851383,2501.7,0.02501694302094357
NA,2001,2001,69 years,69,Female,F,17612,996458,1767.5,0.01767460344540362
NA,2001,2001,69 years,69,Male,M,23111,836787,2761.9,0.02761873690676361
NA,2001,2001,70 years,70,Female,F,19075,994877,1917.3,0.019173224428748477
NA,2001,2001,70 years,70,Male,M,24481,822982,2974.7,0.02974670162895422
NA,2001,2001,71 years,71,Female,F,21031,1018307,2065.3,0.020652907227388204
NA,2001,2001,71 years,71,Male,M,26412,826369,3196.2,0.03196150872068047
NA,2001,2001,72 years,72,Female,F,22278,969044,2299,0.022989668167802495
NA,2001,2001,72 years,72,Male,M,27749,774723,3581.8,0.03581796332366536
NA,2001,2001,73 years,73,Female,F,24644,972997,2532.8,0.0253279300963929
NA,2001,2001,73 years,73,Male,M,29964,760633,3939.4,0.03939350514637151
NA,2001,2001,74 years,74,Female,F,26229,953283,2751.4,0.02751438974575231
NA,2001,2001,74 years,74,Male,M,30865,728731,4235.4,0.04235444903537794
NA,2001,2001,75 years,75,Female,F,28150,925789,3040.6,0.030406496512704297
NA,2001,2001,75 years,75,Male,M,32102,685103,4685.7,0.046857187897294275
NA,2001,2001,76 years,76,Female,F,31023,925212,3353.1,0.033530693505920806
NA,2001,2001,76 years,76,Male,M,33744,663891,5082.8,0.050827620799197455
NA,2001,2001,77 years,77,Female,F,32466,885017,3668.4,0.03668404109751564
NA,2001,2001,77 years,77,Male,M,34456,618080,5574.7,0.055746828889464146
NA,2001,2001,78 years,78,Female,F,34009,833703,4079.3,0.04079270435634753
NA,2001,2001,78 years,78,Male,M,34717,572230,6067,0.06066966080072698
NA,2001,2001,79 years,79,Female,F,36718,808438,4541.8,0.04541844891012051
NA,2001,2001,79 years,79,Male,M,36292,537950,6746.4,0.06746351891439725
NA,2001,2001,80 years,80,Female,F,38619,762992,5061.5,0.05061520959590664
NA,2001,2001,80 years,80,Male,M,35983,491840,7316,0.07315997072218608
NA,2001,2001,81 years,81,Female,F,39167,714199,5484,0.05484045763155647
NA,2001,2001,81 years,81,Male,M,35451,439939,8058.2,0.08058162608907143
NA,2001,2001,82 years,82,Female,F,39090,622491,6279.6,0.0627960886181487
NA,2001,2001,82 years,82,Male,M,33552,370580,9053.9,0.09053915483836149
NA,2001,2001,83 years,83,Female,F,40597,588776,6895.2,0.06895151976303382
NA,2001,2001,83 years,83,Male,M,33171,338416,9801.8,0.09801841520495484
NA,2001,2001,84 years,84,Female,F,41348,523116,7904.2,0.07904174217573158
NA,2001,2001,84 years,84,Male,M,31274,285856,10940.5,0.10940473525131535
NA,2002,2002,< 1 year,0,Female,F,12317,1932939,637.2,0.006372161770236929
NA,2002,2002,< 1 year,0,Male,M,15717,2018522,778.6,0.007786390239987476
NA,2002,2002,1 year,1,Female,F,827,1960195,42.2,4.2189680108356564e-4
NA,2002,2002,1 year,1,Male,M,1083,2044479,53,5.297193074617054e-4
NA,2002,2002,2 years,2,Female,F,531,1883190,28.2,2.819683621939369e-4
NA,2002,2002,2 years,2,Male,M,726,1972924,36.8,3.6798173675215063e-4
NA,2002,2002,3 years,3,Female,F,375,1859439,20.2,2.016737306252047e-4
NA,2002,2002,3 years,3,Male,M,537,1944897,27.6,2.761071666005963e-4
NA,2002,2002,4 years,4,Female,F,319,1861887,17.1,1.7133155771537157e-4
NA,2002,2002,4 years,4,Male,M,460,1950720,23.6,2.3581036745406824e-4
NA,2002,2002,5 years,5,Female,F,306,1876401,16.3,1.6307814800780858e-4
NA,2002,2002,5 years,5,Male,M,368,1960786,18.8,1.8767983859533882e-4
NA,2002,2002,6 years,6,Female,F,243,1911028,12.7,1.271566926282608e-4
NA,2002,2002,6 years,6,Male,M,325,2002026,16.2,1.623355540837132e-4
NA,2002,2002,7 years,7,Female,F,239,1943048,12.3,1.230026226835364e-4
NA,2002,2002,7 years,7,Male,M,326,2039312,16,1.5985783440689803e-4
NA,2002,2002,8 years,8,Female,F,263,1962016,13.4,1.340457977916592e-4
NA,2002,2002,8 years,8,Male,M,350,2058954,17,1.6998922753980904e-4
NA,2002,2002,9 years,9,Female,F,265,2007242,13.2,1.3202194852439316e-4
NA,2002,2002,9 years,9,Male,M,333,2111604,15.8,1.5770002329982326e-4
NA,2002,2002,10 years,10,Female,F,258,2072652,12.4,1.2447820473480352e-4
NA,2002,2002,10 years,10,Male,M,377,2171164,17.4,1.736395776643312e-4
NA,2002,2002,11 years,11,Female,F,271,2095934,12.9,1.2929796453514281e-4
NA,2002,2002,11 years,11,Male,M,385,2199786,17.5,1.7501702438328093e-4
NA,2002,2002,12 years,12,Female,F,304,2134909,14.2,1.423948280699552e-4
NA,2002,2002,12 years,12,Male,M,496,2245442,22.1,2.20891922392117e-4
NA,2002,2002,13 years,13,Female,F,382,2052880,18.6,1.8608004364599977e-4
NA,2002,2002,13 years,13,Male,M,565,2156145,26.2,2.620417458009549e-4
NA,2002,2002,14 years,14,Female,F,421,2015047,20.9,0.00020892812921981472
NA,2002,2002,14 years,14,Male,M,673,2117462,31.8,3.178333306571735e-4
NA,2002,2002,15 years,15,Female,F,506,1996259,25.3,2.534741233477219e-4
NA,2002,2002,15 years,15,Male,M,911,2101617,43.3,4.334757474839612e-4
NA,2002,2002,16 years,16,Female,F,773,2004322,38.6,3.856665745324354e-4
NA,2002,2002,16 years,16,Male,M,1567,2122639,73.8,7.382319838653675e-4
NA,2002,2002,17 years,17,Female,F,872,2007233,43.4,4.344288879268127e-4
NA,2002,2002,17 years,17,Male,M,1901,2141357,88.8,8.877548208916122e-4
NA,2002,2002,18 years,18,Female,F,915,1971434,46.4,4.641291567458003e-4
NA,2002,2002,18 years,18,Male,M,2524,2112882,119.5,0.0011945768859784882
NA,2002,2002,19 years,19,Female,F,902,2002631,45,4.5040748894828854e-4
NA,2002,2002,19 years,19,Male,M,2941,2149996,136.8,0.0013679095216921333
NA,2002,2002,20 years,20,Female,F,909,2018607,45,4.5031053592898467e-4
NA,2002,2002,20 years,20,Male,M,2935,2140289,137.1,0.00137131013615451
NA,2002,2002,21 years,21,Female,F,1018,2051942,49.6,4.961153872770283e-4
NA,2002,2002,21 years,21,Male,M,3071,2130736,144.1,0.0014412860157241442
NA,2002,2002,22 years,22,Female,F,942,2036887,46.2,4.624704266854273e-4
NA,2002,2002,22 years,22,Male,M,2939,2108849,139.4,0.0013936512287034302
NA,2002,2002,23 years,23,Female,F,875,1931984,45.3,4.5290230146833514e-4
NA,2002,2002,23 years,23,Male,M,2879,2004943,143.6,0.0014359510469873708
NA,2002,2002,24 years,24,Female,F,918,1876825,48.9,4.891239193851318e-4
NA,2002,2002,24 years,24,Male,M,2748,1942703,141.5,0.0014145239905430733
NA,2002,2002,25 years,25,Female,F,919,1862425,49.3,4.934426889673409e-4
NA,2002,2002,25 years,25,Male,M,2588,1916744,135,0.0013502063916725447
NA,2002,2002,26 years,26,Female,F,942,1813125,52,5.195449844881075e-4
NA,2002,2002,26 years,26,Male,M,2645,1856790,142.5,0.0014245014245014246
NA,2002,2002,27 years,27,Female,F,951,1876960,50.7,5.066703605830705e-4
NA,2002,2002,27 years,27,Male,M,2535,1914753,132.4,0.001323930553967013
NA,2002,2002,28 years,28,Female,F,1052,1824836,57.6,5.764901613076463e-4
NA,2002,2002,28 years,28,Male,M,2499,1857165,134.6,0.001345599340930935
NA,2002,2002,29 years,29,Female,F,1141,1871240,61,6.097560975609756e-4
NA,2002,2002,29 years,29,Male,M,2687,1897302,141.6,0.0014162215609323135
NA,2002,2002,30 years,30,Female,F,1273,1981699,64.2,6.423780806267753e-4
NA,2002,2002,30 years,30,Male,M,2892,2012465,143.7,0.0014370436256034267
NA,2002,2002,31 years,31,Female,F,1412,2098098,67.3,6.729904894814256e-4
NA,2002,2002,31 years,31,Male,M,3113,2112815,147.3,0.001473389766733008
NA,2002,2002,32 years,32,Female,F,1570,2146046,73.2,7.315779810870783e-4
NA,2002,2002,32 years,32,Male,M,3086,2184931,141.2,0.0014124015815602416
NA,2002,2002,33 years,33,Female,F,1626,2036914,79.8,7.982663971085672e-4
NA,2002,2002,33 years,33,Male,M,3312,2058617,160.9,0.0016088471046338392
NA,2002,2002,34 years,34,Female,F,1733,2007436,86.3,8.632902867139973e-4
NA,2002,2002,34 years,34,Male,M,3379,2019285,167.3,0.0016733645820178925
NA,2002,2002,35 years,35,Female,F,1952,2024887,96.4,9.640044111103484e-4
NA,2002,2002,35 years,35,Male,M,3640,2025303,179.7,0.0017972619405590177
NA,2002,2002,36 years,36,Female,F,2177,2083908,104.5,0.0010446718377202832
NA,2002,2002,36 years,36,Male,M,3960,2084490,190,0.0018997452614308535
NA,2002,2002,37 years,37,Female,F,2511,2230362,112.6,0.0011258262111711013
NA,2002,2002,37 years,37,Male,M,4540,2229027,203.7,0.002036763125794349
NA,2002,2002,38 years,38,Female,F,2800,2280768,122.8,0.001227656648988411
NA,2002,2002,38 years,38,Male,M,5056,2258080,223.9,0.002239070360660384
NA,2002,2002,39 years,39,Female,F,3281,2283521,143.7,0.0014368162149592668
NA,2002,2002,39 years,39,Male,M,5430,2250872,241.2,0.0024123983949331635
NA,2002,2002,40 years,40,Female,F,3448,2291233,150.5,0.001504866593663761
NA,2002,2002,40 years,40,Male,M,6074,2260679,268.7,0.002686803389601089
NA,2002,2002,41 years,41,Female,F,3847,2326545,165.4,0.0016535248619734414
NA,2002,2002,41 years,41,Male,M,6471,2284301,283.3,0.002832814064346161
NA,2002,2002,42 years,42,Female,F,4154,2360011,176,0.00176016128738383
NA,2002,2002,42 years,42,Male,M,6982,2339185,298.5,0.002984800261629585
NA,2002,2002,43 years,43,Female,F,4571,2279943,200.5,0.0020048746832705905
NA,2002,2002,43 years,43,Male,M,7382,2235579,330.2,0.0033020528462648826
NA,2002,2002,44 years,44,Female,F,4806,2278277,210.9,0.002109488881290554
NA,2002,2002,44 years,44,Male,M,8058,2233678,360.8,0.003607502961483258
NA,2002,2002,45 years,45,Female,F,5191,2260411,229.6,0.002296485019759681
NA,2002,2002,45 years,45,Male,M,8442,2200968,383.6,0.0038355850698419966
NA,2002,2002,46 years,46,Female,F,5248,2180913,240.6,0.002406331660180851
NA,2002,2002,46 years,46,Male,M,9130,2120188,430.6,0.004306221901076697
NA,2002,2002,47 years,47,Female,F,5653,2189603,258.2,0.0025817465540556896
NA,2002,2002,47 years,47,Male,M,9548,2140507,446.1,0.00446062544995181
NA,2002,2002,48 years,48,Female,F,6052,2107972,287.1,0.002871005876738401
NA,2002,2002,48 years,48,Male,M,10142,2035358,498.3,0.0049829071838959045
NA,2002,2002,49 years,49,Female,F,6220,2046892,303.9,0.003038753388063464
NA,2002,2002,49 years,49,Male,M,10439,1969476,530,0.0053003946227321375
NA,2002,2002,50 years,50,Female,F,6410,1978124,324,0.0032404439762118045
NA,2002,2002,50 years,50,Male,M,11001,1902885,578.1,0.0057812216713043615
NA,2002,2002,51 years,51,Female,F,6773,1939473,349.2,0.00349218576386472
NA,2002,2002,51 years,51,Male,M,11388,1857726,613,0.00613007515640089
NA,2002,2002,52 years,52,Female,F,7022,1930904,363.7,0.003636638590007582
NA,2002,2002,52 years,52,Male,M,11933,1854284,643.5,0.0064353680450243865
NA,2002,2002,53 years,53,Female,F,7718,1867431,413.3,0.004132950561493303
NA,2002,2002,53 years,53,Male,M,12493,1782978,700.7,0.0070068166853432855
NA,2002,2002,54 years,54,Female,F,8376,1855880,451.3,0.004513222837683471
NA,2002,2002,54 years,54,Male,M,13206,1770221,746,0.007460085492150415
